133 1598412180 0.259 0.246 0.029
134 1598412180 0.25 0.245 0.029
135 1598412181 0.24 0.245 0.029
136 1598412181 0.226 0.245 0.029
137 1598412182 0.226 0.245 0.029
138 1598412182 0.226 0.245 0.029
139 1598412183 0.226 0.245 0.029
140 1598412183 0.242 0.245 0.029
141 1598412184 0.253 0.245 0.029
142 1598412184 0.248 0.245 0.029
143 1598412185 0.24 0.245 0.029
144 1598412185 0.237 0.245 0.029
145 1598412186 0.236 0.245 0.029
146 1598412186 0.237 0.245 0.029
147 1598412187 0.237 0.244 0.028
148 1598412187 0.25 0.244 0.028
149 1598412188 0.246 0.244 0.028
150 1598412189 0.246 0.244 0.028
151 1598412189 0.242 0.244 0.028
152 1598412190 0.244 0.244 0.028
153 1598412190 0.242 0.244 0.028
154 1598412191 0.241 0.244 0.028
155 1598412191 0.244 0.244 0.028
156 1598412192 0.244 0.244 0.028
157 1598412192 0.245 0.244 0.028
158 1598412193 0.24 0.244 0.028
159 1598412193 0.244 0.244 0.028
160 1598412194 0.24 0.244 0.028
161 1598412194 0.244 0.244 0.028
162 1598412195 0.243 0.244 0.028
163 1598412195 0.243 0.244 0.028
164 1598412196 0.239 0.243 0.028
165 1598412196 0.243 0.243 0.028
166 1598412197 0.244 0.243 0.028
167 1598412197 0.24 0.243 0.028
168 1598412198 0.243 0.243 0.027
169 1598412198 0.244 0.243 0.027
170 1598412199 0.243 0.243 0.027
171 1598412199 0.239 0.243 0.027
172 1598412200 0.247 0.243 0.027
173 1598412200 0.243 0.243 0.027
174 1598412201 0.243 0.243 0.027
175 1598412201 0.249 0.243 0.027
176 1598412202 0.251 0.243 0.027
177 1598412202 0.247 0.243 0.027
178 1598412203 0.241 0.243 0.027
179 1598412204 0.244 0.243 0.027
180 1598412204 0.244 0.243 0.027
181 1598412205 0.239 0.243 0.027
182 1598412205 0.243 0.243 0.027
183 1598412206 0.244 0.243 0.027
184 1598412206 0.242 0.243 0.027
185 1598412207 0.24 0.243 0.027
186 1598412207 0.242 0.243 0.027
187 1598412208 0.24 0.243 0.027
188 1598412208 0.239 0.243 0.027
189 1598412209 0.244 0.243 0.027
190 1598412209 0.245 0.243 0.027
191 1598412210 0.241 0.243 0.027
192 1598412210 0.241 0.243 0.027
193 1598412211 0.24 0.243 0.027
194 1598412211 0.244 0.243 0.027
195 1598412212 0.246 0.243 0.027
196 1598412212 0.247 0.243 0.027
197 1598412213 0.251 0.243 0.027
198 1598412213 0.248 0.243 0.027
199 1598412214 0.246 0.243 0.027
200 1598412214 0.246 0.243 0.027
201 1598412215 0.244 0.243 0.027
202 1598412215 0.24 0.243 0.027
203 1598412216 0.245 0.243 0.027
204 1598412216 0.244 0.243 0.027
205 1598412217 0.244 0.243 0.027
206 1598412217 0.244 0.243 0.027
207 1598412218 0.24 0.243 0.027
208 1598412218 0.244 0.243 0.027
209 1598412219 0.244 0.243 0.027
210 1598412220 0.245 0.243 0.027
211 1598412220 0.249 0.243 0.027
212 1598412221 0.246 0.243 0.027
213 1598412221 0.249 0.244 0.027
214 1598412222 0.249 0.244 0.027
215 1598412222 0.245 0.244 0.027
216 1598412223 0.244 0.244 0.027
217 1598412223 0.244 0.244 0.027
218 1598412224 0.243 0.244 0.027
219 1598412224 0.244 0.244 0.027
220 1598412225 0.247 0.244 0.027
221 1598412225 0.239 0.244 0.027
222 1598412226 0.243 0.244 0.027
223 1598412226 0.243 0.244 0.027
224 1598412227 0.244 0.244 0.027
225 1598412227 0.249 0.244 0.027
226 1598412228 0.249 0.244 0.027
227 1598412228 0.259 0.244 0.027
228 1598412229 0.257 0.244 0.027
229 1598412229 0.262 0.244 0.027
230 1598412230 0.257 0.244 0.027
231 1598412230 0.265 0.244 0.027
232 1598412231 0.257 0.244 0.027
233 1598412231 0.252 0.244 0.027
234 1598412232 0.253 0.244 0.027
235 1598412232 0.246 0.244 0.027
236 1598412233 0.241 0.244 0.027
237 1598412233 0.245 0.244 0.027
238 1598412234 0.248 0.244 0.027
239 1598412234 0.248 0.244 0.027
240 1598412235 0.245 0.244 0.027
241 1598412236 0.242 0.245 0.027
242 1598412236 0.244 0.245 0.027
243 1598412237 0.244 0.245 0.027
244 1598412237 0.244 0.245 0.027
245 1598412238 0.244 0.245 0.027
246 1598412238 0.24 0.245 0.027
247 1598412239 0.24 0.245 0.027
248 1598412239 0.244 0.245 0.027
249 1598412240 0.244 0.245 0.027
250 1598412240 0.248 0.245 0.027
251 1598412241 0.241 0.245 0.027
252 1598412241 0.244 0.245 0.027
253 1598412242 0.246 0.245 0.027
254 1598412242 0.243 0.245 0.027
255 1598412243 0.243 0.245 0.027
256 1598412243 0.243 0.245 0.027
257 1598412244 0.239 0.245 0.027
258 1598412244 0.242 0.245 0.027
259 1598412245 0.237 0.245 0.027
260 1598412245 0.247 0.245 0.027
261 1598412246 0.268 0.245 0.027
262 1598412246 0.252 0.245 0.027
263 1598412247 0.254 0.245 0.027
264 1598412247 0.248 0.245 0.027
265 1598412248 0.242 0.245 0.027
266 1598412248 0.239 0.245 0.027
267 1598412249 0.237 0.245 0.027
268 1598412249 0.246 0.245 0.027
269 1598412250 0.284 0.245 0.027
270 1598412251 0.301 0.246 0.027
271 1598412251 0.282 0.246 0.027
272 1598412252 0.251 0.246 0.027
273 1598412252 0.257 0.246 0.027
274 1598412253 0.24 0.246 0.027
275 1598412253 0.235 0.246 0.027
276 1598412254 0.234 0.246 0.027
277 1598412254 0.233 0.246 0.027
278 1598412255 0.231 0.246 0.027
279 1598412255 0.226 0.246 0.027
280 1598412256 0.229 0.246 0.027
281 1598412256 0.225 0.246 0.027
282 1598412257 0.229 0.246 0.027
283 1598412257 0.229 0.246 0.027
284 1598412258 0.229 0.246 0.027
285 1598412258 0.229 0.246 0.027
286 1598412259 0.229 0.246 0.027
287 1598412259 0.225 0.246 0.027
288 1598412260 0.229 0.246 0.027
289 1598412260 0.229 0.246 0.027
290 1598412261 0.229 0.246 0.027
291 1598412261 0.229 0.246 0.027
292 1598412262 0.225 0.246 0.027
293 1598412262 0.225 0.246 0.027
294 1598412263 0.224 0.246 0.027
295 1598412263 0.225 0.246 0.027
296 1598412264 0.241 0.246 0.027
297 1598412264 0.263 0.246 0.027
298 1598412265 0.26 0.246 0.027
299 1598412265 0.279 0.246 0.027
300 1598412266 0.255 0.246 0.027
301 1598412267 0.449 0.247 0.029
302 1598412267 0.458 0.247 0.031
303 1598412268 0.451 0.248 0.033
304 1598412268 0.461 0.248 0.035
305 1598412269 0.481 0.249 0.037
306 1598412269 0.459 0.25 0.039
307 1598412270 0.461 0.25 0.04
308 1598412270 0.46 0.251 0.042
309 1598412271 0.46 0.252 0.043
310 1598412271 0.456 0.252 0.044
311 1598412272 0.452 0.253 0.046
312 1598412272 0.45 0.253 0.047
313 1598412273 0.456 0.254 0.048
314 1598412273 0.459 0.255 0.049
315 1598412274 0.455 0.255 0.05
316 1598412274 0.458 0.256 0.051
317 1598412275 0.459 0.257 0.052
318 1598412275 0.456 0.257 0.053
319 1598412276 0.455 0.258 0.054
320 1598412276 0.447 0.258 0.055
321 1598412277 0.452 0.259 0.056
322 1598412277 0.45 0.26 0.057
323 1598412278 0.455 0.26 0.058
324 1598412278 0.456 0.261 0.059
325 1598412279 0.445 0.261 0.06
326 1598412279 0.451 0.262 0.06
327 1598412280 0.455 0.263 0.061
328 1598412280 0.456 0.263 0.062
329 1598412281 0.461 0.264 0.063
330 1598412281 0.458 0.265 0.064
331 1598412282 0.253 0.265 0.064
332 1598412283 0.279 0.265 0.064
333 1598412283 0.279 0.265 0.064
334 1598412284 0.288 0.265 0.064
335 1598412284 0.275 0.265 0.064
336 1598412285 0.27 0.265 0.064
337 1598412285 0.275 0.265 0.064
338 1598412286 0.275 0.266 0.064
339 1598412286 0.271 0.266 0.063
340 1598412287 0.266 0.266 0.063
341 1598412287 0.246 0.266 0.063
342 1598412288 0.282 0.266 0.063
343 1598412288 0.266 0.266 0.063
344 1598412289 0.508 0.267 0.065
345 1598412289 0.685 0.268 0.068
346 1598412290 0.502 0.269 0.069
347 1598412290 0.508 0.269 0.071
348 1598412291 0.515 0.27 0.072
349 1598412291 0.512 0.271 0.073
350 1598412292 0.519 0.272 0.074
351 1598412292 0.575 0.273 0.076
352 1598412293 0.69 0.274 0.079
353 1598412293 0.503 0.275 0.08
354 1598412294 0.506 0.275 0.081
355 1598412294 0.497 0.276 0.081
356 1598412295 0.501 0.277 0.082
357 1598412295 0.502 0.278 0.083
358 1598412296 0.502 0.278 0.084
359 1598412296 0.501 0.279 0.085
360 1598412297 0.187 0.279 0.085
361 1598412297 0.495 0.28 0.085
362 1598412298 0.499 0.28 0.086
363 1598412299 0.503 0.281 0.087
364 1598412299 0.485 0.282 0.088
365 1598412300 0.26 0.282 0.088
366 1598412300 0.494 0.283 0.088
367 1598412301 0.503 0.283 0.089
368 1598412301 0.26 0.283 0.089
369 1598412302 0.258 0.283 0.089
370 1598412302 0.261 0.284 0.089
371 1598412303 0.266 0.284 0.089
372 1598412303 0.28 0.284 0.089
373 1598412304 0.514 0.285 0.09
374 1598412304 0.513 0.285 0.09
375 1598412305 0.259 0.285 0.09
376 1598412305 0.258 0.285 0.09
377 1598412306 0.263 0.286 0.09
378 1598412306 0.263 0.286 0.09
379 1598412307 0.279 0.286 0.09
380 1598412307 0.265 0.286 0.09
381 1598412308 0.283 0.286 0.09
382 1598412308 0.269 0.286 0.09
383 1598412309 0.268 0.286 0.09
384 1598412309 0.275 0.286 0.09
385 1598412310 0.294 0.286 0.09
386 1598412310 0.271 0.287 0.09
387 1598412311 0.269 0.287 0.09
388 1598412311 0.263 0.287 0.09
389 1598412312 0.263 0.287 0.09
390 1598412312 0.264 0.287 0.09
391 1598412313 0.265 0.287 0.09
392 1598412314 0.278 0.287 0.09
393 1598412314 0.273 0.287 0.09
394 1598412315 0.273 0.287 0.09
395 1598412315 0.277 0.287 0.09
396 1598412316 0.279 0.287 0.09
397 1598412316 0.264 0.287 0.09
398 1598412317 0.267 0.287 0.09
399 1598412317 0.257 0.286 0.088
400 1598412318 0.257 0.285 0.087
401 1598412318 0.267 0.285 0.087
402 1598412319 0.275 0.285 0.087
403 1598412319 0.267 0.285 0.087
404 1598412320 0.263 0.286 0.087
405 1598412320 0.267 0.286 0.087
406 1598412321 0.288 0.286 0.087
407 1598412321 0.286 0.286 0.087
408 1598412322 0.289 0.286 0.087
409 1598412322 0.267 0.286 0.087
410 1598412323 0.262 0.286 0.087
411 1598412323 0.262 0.286 0.087
412 1598412324 0.262 0.286 0.087
413 1598412324 0.258 0.286 0.087
414 1598412325 0.258 0.286 0.087
415 1598412325 0.258 0.286 0.087
416 1598412326 0.262 0.286 0.087
417 1598412326 0.257 0.286 0.087
418 1598412327 0.251 0.286 0.087
419 1598412327 0.257 0.286 0.087
420 1598412328 0.254 0.286 0.087
421 1598412329 0.256 0.286 0.087
422 1598412329 0.253 0.286 0.087
423 1598412330 0.24 0.286 0.087
424 1598412330 0.247 0.286 0.087
425 1598412331 0.248 0.286 0.087
426 1598412331 0.251 0.286 0.087
427 1598412332 0.253 0.286 0.087
428 1598412332 0.261 0.286 0.087
429 1598412333 0.265 0.286 0.087
430 1598412333 0.267 0.286 0.087
431 1598412334 0.268 0.286 0.087
432 1598412334 0.271 0.286 0.087
433 1598412335 0.255 0.286 0.087
434 1598412335 0.285 0.286 0.087
435 1598412336 0.281 0.286 0.087
436 1598412336 0.25 0.286 0.087
437 1598412337 0.237 0.286 0.087
438 1598412337 0.228 0.286 0.087
439 1598412338 0.227 0.286 0.087
440 1598412338 0.227 0.286 0.087
441 1598412339 0.227 0.286 0.087
442 1598412339 0.228 0.286 0.087
443 1598412340 0.228 0.286 0.087
444 1598412340 0.232 0.285 0.087
445 1598412341 0.227 0.285 0.087
446 1598412341 0.227 0.285 0.087
447 1598412342 0.232 0.285 0.087
448 1598412342 0.231 0.285 0.087
449 1598412343 0.227 0.285 0.087
450 1598412344 0.227 0.285 0.087
451 1598412344 0.227 0.285 0.088
452 1598412345 0.231 0.285 0.088
453 1598412345 0.235 0.285 0.088
454 1598412346 0.235 0.285 0.088
455 1598412346 0.235 0.284 0.088
456 1598412347 0.234 0.284 0.088
457 1598412347 0.231 0.284 0.088
458 1598412348 0.231 0.284 0.088
459 1598412348 0.231 0.284 0.088
460 1598412349 0.231 0.284 0.088
461 1598412349 0.231 0.284 0.088
462 1598412350 0.438 0.285 0.088
463 1598412350 0.245 0.284 0.088
464 1598412351 0.496 0.285 0.089
465 1598412351 0.498 0.286 0.09
466 1598412352 0.502 0.286 0.09
467 1598412352 0.516 0.287 0.091
468 1598412353 0.512 0.288 0.092
469 1598412353 0.512 0.289 0.093
470 1598412354 0.505 0.289 0.093
471 1598412354 0.502 0.29 0.094
472 1598412355 0.493 0.291 0.095
473 1598412355 0.498 0.291 0.095
474 1598412356 0.497 0.292 0.096
475 1598412356 0.505 0.293 0.096
476 1598412357 0.473 0.293 0.097
477 1598412357 0.249 0.293 0.097
478 1598412358 0.264 0.293 0.097
479 1598412359 0.274 0.294 0.097
480 1598412359 0.283 0.294 0.097
481 1598412360 0.284 0.294 0.097
482 1598412360 0.279 0.294 0.096
483 1598412361 0.653 0.295 0.098
484 1598412361 0.279 0.295 0.098
485 1598412362 0.266 0.295 0.098
486 1598412362 0.687 0.297 0.1
487 1598412363 0.292 0.297 0.1
488 1598412363 0.262 0.297 0.1
489 1598412364 0.257 0.297 0.1
490 1598412364 0.257 0.297 0.1
491 1598412365 0.257 0.297 0.1
492 1598412365 0.257 0.297 0.1
493 1598412366 0.255 0.297 0.1
494 1598412366 0.252 0.297 0.1
495 1598412367 0.256 0.297 0.1
496 1598412367 0.255 0.297 0.1
497 1598412368 0.252 0.297 0.1
498 1598412368 0.256 0.297 0.1
499 1598412369 0.256 0.297 0.1
500 1598412369 0.254 0.297 0.1
501 1598412370 0.257 0.298 0.1
502 1598412370 0.253 0.298 0.1
503 1598412371 0.257 0.298 0.1
504 1598412371 0.252 0.298 0.1
505 1598412372 0.251 0.298 0.1
506 1598412372 0.25 0.298 0.1
507 1598412373 0.25 0.298 0.1
508 1598412373 0.251 0.298 0.1
509 1598412374 0.254 0.298 0.1
510 1598412375 0.255 0.298 0.1
511 1598412375 0.255 0.298 0.1
512 1598412376 0.255 0.298 0.1
513 1598412376 0.254 0.298 0.1
514 1598412377 0.25 0.298 0.1
515 1598412377 0.25 0.298 0.1
516 1598412378 0.246 0.298 0.1
517 1598412378 0.25 0.298 0.1
518 1598412379 0.25 0.298 0.1
519 1598412379 0.25 0.298 0.1
520 1598412380 0.25 0.298 0.1
521 1598412380 0.254 0.298 0.1
522 1598412381 0.254 0.298 0.1
523 1598412381 0.254 0.298 0.1
524 1598412382 0.254 0.298 0.1
525 1598412382 0.245 0.298 0.1
526 1598412383 0.249 0.298 0.1
527 1598412383 0.249 0.298 0.099
528 1598412384 0.249 0.298 0.099
529 1598412384 0.253 0.298 0.099
530 1598412385 0.249 0.298 0.099
531 1598412385 0.249 0.298 0.099
532 1598412386 0.249 0.298 0.099
533 1598412386 0.249 0.298 0.099
534 1598412387 0.253 0.298 0.099
535 1598412387 0.249 0.298 0.099
536 1598412388 0.251 0.298 0.099
537 1598412388 0.25 0.298 0.099
538 1598412389 0.247 0.298 0.099
539 1598412389 0.254 0.298 0.099
540 1598412390 0.254 0.298 0.099
541 1598412391 0.249 0.298 0.099
542 1598412391 0.249 0.298 0.099
543 1598412392 0.249 0.298 0.099
544 1598412392 0.249 0.298 0.099
545 1598412393 0.253 0.299 0.099
546 1598412393 0.253 0.299 0.099
547 1598412394 0.248 0.299 0.099
548 1598412394 0.249 0.299 0.099
549 1598412395 0.253 0.299 0.099
550 1598412395 0.287 0.299 0.099
551 1598412396 0.288 0.299 0.099
552 1598412396 0.485 0.3 0.1
553 1598412397 0.697 0.301 0.102
554 1598412397 0.699 0.302 0.104
555 1598412398 2.0 0.307 0.137
556 1598412398 1.434 0.31 0.149
557 1598412399 0.707 0.312 0.151
558 1598412399 0.706 0.313 0.152
559 1598412400 0.503 0.313 0.152
560 1598412400 0.503 0.314 0.153
561 1598412401 0.503 0.315 0.153
562 1598412401 0.494 0.316 0.153
563 1598412402 0.482 0.316 0.153
564 1598412402 0.247 0.316 0.153
565 1598412403 0.253 0.316 0.153
566 1598412403 0.255 0.316 0.153
567 1598412404 0.268 0.316 0.153
568 1598412404 0.258 0.316 0.153
569 1598412405 0.265 0.317 0.153
570 1598412405 0.263 0.317 0.153
571 1598412406 0.263 0.317 0.153
572 1598412407 0.263 0.317 0.153
573 1598412407 0.262 0.317 0.153
574 1598412408 0.258 0.317 0.153
575 1598412408 0.269 0.317 0.153
576 1598412409 0.248 0.317 0.153
577 1598412409 0.282 0.317 0.153
578 1598412410 0.253 0.317 0.153
579 1598412410 0.31 0.317 0.153
580 1598412411 0.248 0.317 0.153
581 1598412411 0.264 0.317 0.153
582 1598412412 0.252 0.317 0.153
583 1598412412 0.261 0.317 0.153
584 1598412413 0.261 0.317 0.153
585 1598412413 0.264 0.317 0.153
586 1598412414 0.265 0.317 0.153
587 1598412414 0.264 0.317 0.153
588 1598412415 0.264 0.317 0.153
589 1598412415 0.264 0.317 0.153
590 1598412416 0.26 0.317 0.153
591 1598412416 0.26 0.317 0.153
592 1598412417 0.262 0.317 0.153
593 1598412417 0.267 0.317 0.153
594 1598412418 0.253 0.317 0.153
595 1598412418 0.262 0.318 0.153
596 1598412419 0.255 0.318 0.153
597 1598412419 0.254 0.318 0.153
598 1598412420 0.261 0.318 0.153
599 1598412420 0.26 0.318 0.153
600 1598412421 0.264 0.318 0.153
601 1598412421 0.264 0.318 0.153
602 1598412422 0.259 0.318 0.153
603 1598412423 0.261 0.318 0.153
604 1598412423 0.26 0.318 0.153
605 1598412424 0.268 0.318 0.153
606 1598412424 0.264 0.318 0.153
607 1598412425 0.26 0.318 0.153
608 1598412425 0.264 0.318 0.153
609 1598412426 0.256 0.318 0.153
610 1598412426 0.252 0.318 0.153
611 1598412427 0.253 0.318 0.153
612 1598412427 0.257 0.318 0.153
613 1598412428 0.263 0.318 0.153
614 1598412428 0.269 0.318 0.152
615 1598412429 0.26 0.318 0.152
616 1598412429 0.253 0.318 0.152
617 1598412430 0.248 0.318 0.152
618 1598412430 0.248 0.319 0.152
619 1598412431 0.252 0.319 0.152
620 1598412431 0.248 0.319 0.152
621 1598412432 0.252 0.319 0.152
622 1598412432 0.252 0.319 0.152
623 1598412433 0.251 0.318 0.152
624 1598412433 0.25 0.319 0.152
625 1598412434 0.246 0.319 0.152
626 1598412434 0.251 0.319 0.152
627 1598412435 0.247 0.319 0.152
628 1598412435 0.247 0.319 0.152
629 1598412436 0.243 0.318 0.152
630 1598412436 0.25 0.318 0.152
631 1598412437 0.247 0.318 0.153
632 1598412438 0.246 0.318 0.153
633 1598412438 0.251 0.318 0.153
634 1598412439 0.246 0.318 0.153
635 1598412439 0.245 0.318 0.152
636 1598412440 0.246 0.318 0.152
637 1598412440 0.245 0.318 0.152
638 1598412441 0.245 0.318 0.152
639 1598412441 0.243 0.318 0.152
640 1598412442 0.241 0.318 0.152
641 1598412442 0.24 0.318 0.152
642 1598412443 0.244 0.319 0.152
643 1598412443 0.24 0.319 0.152
644 1598412444 0.24 0.319 0.152
645 1598412444 0.244 0.319 0.152
646 1598412445 0.243 0.319 0.152
647 1598412445 0.239 0.319 0.152
648 1598412446 0.239 0.319 0.152
649 1598412446 0.239 0.319 0.152
650 1598412447 0.24 0.319 0.152
651 1598412447 0.244 0.319 0.152
652 1598412448 0.24 0.319 0.152
653 1598412448 0.262 0.319 0.152
654 1598412449 0.664 0.32 0.153
655 1598412449 0.483 0.321 0.153
656 1598412450 0.254 0.321 0.153
657 1598412450 0.497 0.322 0.153
658 1598412451 0.497 0.322 0.154
659 1598412451 0.506 0.323 0.154
660 1598412452 0.687 0.324 0.155
661 1598412452 0.718 0.325 0.156
662 1598412453 0.703 0.325 0.158
663 1598412454 0.694 0.326 0.159
664 1598412454 0.691 0.327 0.16
665 1598412455 0.511 0.327 0.16
666 1598412455 0.511 0.327 0.16
667 1598412456 0.52 0.327 0.16
668 1598412456 0.671 0.328 0.161
669 1598412457 0.487 0.328 0.161
670 1598412457 0.252 0.327 0.161
671 1598412458 0.266 0.327 0.161
672 1598412458 0.277 0.326 0.161
673 1598412459 0.278 0.326 0.16
674 1598412459 0.276 0.325 0.16
675 1598412460 0.275 0.325 0.16
676 1598412460 0.279 0.324 0.16
677 1598412461 0.277 0.324 0.16
678 1598412461 0.274 0.323 0.16
679 1598412462 0.277 0.323 0.16
680 1598412462 0.273 0.322 0.16
681 1598412463 0.273 0.322 0.159
682 1598412463 0.294 0.321 0.159
683 1598412464 0.291 0.321 0.159
684 1598412464 0.277 0.32 0.159
685 1598412465 0.286 0.32 0.159
686 1598412465 0.271 0.319 0.159
687 1598412466 0.267 0.319 0.159
688 1598412466 0.268 0.318 0.158
689 1598412467 0.281 0.318 0.158
690 1598412467 0.281 0.317 0.158
691 1598412468 0.28 0.318 0.158
692 1598412469 0.278 0.318 0.158
693 1598412469 0.272 0.318 0.158
694 1598412470 0.274 0.317 0.158
695 1598412470 0.271 0.317 0.158
696 1598412471 0.274 0.317 0.158
697 1598412471 0.266 0.317 0.158
698 1598412472 0.269 0.317 0.158
699 1598412472 0.27 0.317 0.158
700 1598412473 0.269 0.317 0.158
701 1598412473 0.264 0.317 0.158
702 1598412474 0.274 0.317 0.158
703 1598412474 0.268 0.317 0.158
704 1598412475 0.282 0.317 0.158
705 1598412475 0.271 0.316 0.157
706 1598412476 0.267 0.315 0.156
707 1598412476 0.266 0.314 0.156
708 1598412477 0.238 0.314 0.156
709 1598412477 0.237 0.313 0.155
710 1598412478 0.235 0.312 0.155
711 1598412478 0.229 0.311 0.155
712 1598412479 0.227 0.31 0.153
713 1598412479 0.226 0.309 0.153
714 1598412480 0.23 0.308 0.153
715 1598412480 0.234 0.308 0.152
716 1598412481 0.227 0.307 0.152
717 1598412481 0.23 0.306 0.152
718 1598412482 0.229 0.305 0.152
719 1598412482 0.235 0.305 0.151
720 1598412483 0.269 0.305 0.151
721 1598412483 0.267 0.304 0.151
722 1598412484 0.262 0.303 0.15
723 1598412485 0.255 0.303 0.15
724 1598412485 0.253 0.302 0.15
725 1598412486 0.659 0.303 0.151
726 1598412486 0.659 0.304 0.152
727 1598412487 0.339 0.303 0.151
728 1598412487 0.334 0.303 0.151
729 1598412488 0.324 0.304 0.151
730 1598412488 0.282 0.304 0.151
731 1598412489 0.278 0.304 0.151
732 1598412489 0.282 0.304 0.151
733 1598412490 0.26 0.303 0.151
734 1598412490 0.256 0.302 0.151
735 1598412491 0.267 0.302 0.151
736 1598412491 0.269 0.302 0.151
